new_screening_id,previous_screening_id,match_method,manual_level3_decision,new_title,previous_title,year,doi
NS2951,NS2630,doi,OUT,Towards an Implementation of Simulation Based Digital Twins in Cyber-Physical Production Systems Environments,Towards an Implementation of Simulation Based Digital Twins in Cyber-Physical Production Systems Environments,2023,10.1109/ETFA54631.2023.10275580
NS2956,NS2635,doi,OUT,Experimentable Digital Twin for Virtual Validation of Manufacturing Systems,Experimentable Digital Twin for Virtual Validation of Manufacturing Systems,2023,10.1145/3587889.3587904
NS2959,NS2637,doi,OUT,An Investigation on Available Technologies and Approaches for Integration of Control Systems with the Digital twin in Cyber-Physical Production Systems,An Investigation on Available Technologies and Approaches for Integration of Control Systems with the Digital twin in Cyber-Physical Production Systems,2023,10.1145/3587889.3587909
NS2964,NS2641,doi,OUT,A digital twin framework for robust control of robotic-biological systems,A digital twin framework for robust control of robotic-biological systems,2023,10.1016/j.jbiomech.2023.111557
NS2966,NS2642,doi,OUT,Literature review of digital twin in healthcare,Literature review of digital twin in healthcare,2023,10.1016/j.heliyon.2023.e19390
NS2972,NS2647,doi,OUT,Simulation Based High Fidelity Digital Twins of Manufacturing Systems: An Application Model and Industrial Use Case,Simulation Based High Fidelity Digital Twins of Manufacturing Systems: An Application Model and Industrial Use Case,2023,10.1109/WSC60868.2023.10407270
NS2973,NS2648,doi,OUT,Towards Smart Manufacturing using Reinforcement Learning in a Sparse-Rewarded Environment for Through-Hole Technology,Towards Smart Manufacturing using Reinforcement Learning in a Sparse-Rewarded Environment for Through-Hole Technology,2023,10.1109/GCCE59613.2023.10315655
NS2976,NS2650,doi,OUT,Delay Safety-Aware Digital Twin Empowered Industrial Sensing-Actuation Systems Using Transferable and Reinforced Learning,Delay Safety-Aware Digital Twin Empowered Industrial Sensing-Actuation Systems Using Transferable and Reinforced Learning,2023,10.1109/TII.2023.3241616
NS2979,NS2653,doi,OUT,Building Digital Twin of Mobile Robotics Testbed Using Centralized Localization System,Building Digital Twin of Mobile Robotics Testbed Using Centralized Localization System,2023,10.1109/ICCMA59762.2023.10375050
NS2983,NS2657,doi,OUT,Development and validation of a digital twin framework for SMT manufacturing,Development and validation of a digital twin framework for SMT manufacturing,2023,10.1016/j.compind.2022.103831
NS2987,NS2661,doi,OUT,Digital Twin Implementation of Autonomous Planning Arc Welding Robot System,Digital Twin Implementation of Autonomous Planning Arc Welding Robot System,2023,10.23919/CSMS.2023.0013
NS2988,NS2662,title_year,OUT,Correlation of digital twin and roller surface sensor results for az31 alloy twin roll casting process,Correlation of digital twin and roller surface sensor results for az31 alloy twin roll casting process,2023,
NS2990,NS2664,doi,OUT,Reducing Uncertainty in Multi-Robot Construction through Perception Modelling and Adaptive Fabrication,Reducing Uncertainty in Multi-Robot Construction through Perception Modelling and Adaptive Fabrication,2023,10.22260/ISARC2023/0006
NS2991,NS2665,doi,OUT,A Digital Twin-Based Distributed Manufacturing Execution System for Industry 4.0 with AI-Powered On-The-Fly Replanning Capabilities,A Digital Twin-Based Distributed Manufacturing Execution System for Industry 4.0 with AI-Powered On-The-Fly Replanning Capabilities,2023,10.3390/su15076251
NS2994,NS2668,doi,OUT,Data Evolution Governance for Ontology-Based Digital Twin Product Lifecycle Management,Data Evolution Governance for Ontology-Based Digital Twin Product Lifecycle Management,2023,10.1109/TII.2022.3187715
NS2996,NS2670,doi,OUT,An Efficient Fault Diagnosis Framework for Digital Twins Using Optimized Machine Learning Models in Smart Industrial Control Systems,An Efficient Fault Diagnosis Framework for Digital Twins Using Optimized Machine Learning Models in Smart Industrial Control Systems,2023,10.1007/s44196-023-00241-6
NS3000,NS2675,doi,OUT,An ontology to integrate process-based approach in ZDM strategies in a Digital Twin framework,An ontology to integrate process-based approach in ZDM strategies in a Digital Twin framework,2023,10.1016/j.ifacol.2023.10.825
NS3003,NS2677,doi,OUT,Digital twin for designing and reconfiguring human–robot collaborative assembly lines,Digital twin for designing and reconfiguring human–robot collaborative assembly lines,2021,10.3390/app11104620
NS3004,NS2679,doi,OUT,Collaborative clustering parallel reinforcement learning for edge-cloud digital twins manufacturing system,Collaborative clustering parallel reinforcement learning for edge-cloud digital twins manufacturing system,2022,10.23919/JCC.2022.08.011
NS3005,NS2680,doi,OUT,Network Digital Twin for the Industrial Internet of Things,Network Digital Twin for the Industrial Internet of Things,2022,10.1109/WoWMoM54355.2022.00089
NS3010,NS2684,doi,OUT,Research on Water Resources Intelligent Management of Thermal Power Plant Based on Digital Twins,Research on Water Resources Intelligent Management of Thermal Power Plant Based on Digital Twins,2021,10.1109/ICCCBDA51879.2021.9442503
NS3012,NS2686,doi,OUT,Digital Twin-Based Analysis and Optimization for Design and Planning of Production Lines,Digital Twin-Based Analysis and Optimization for Design and Planning of Production Lines,2022,10.3390/machines10121147
NS3013,NS2688,doi,OUT,Synchronization-oriented reconfiguration of FPAI under graduation intelligent manufacturing system in the COVID-19 pandemic and beyond,Synchronization-oriented reconfiguration of FPAI under graduation intelligent manufacturing system in the COVID-19 pandemic and beyond,2021,10.1016/j.jmsy.2021.05.017
NS3014,NS2689,doi,OUT,Development and Deployment of Digital Twin for Production and Well Integrity,Development and Deployment of Digital Twin for Production and Well Integrity,2022,10.2118/210260-MS
NS3018,NS2692,doi,OUT,Coupled Finite-Element-Method-Simulations for Real-Time-Process Monitoring in Metal Forming Digital-Twins,Coupled Finite-Element-Method-Simulations for Real-Time-Process Monitoring in Metal Forming Digital-Twins,2022,10.1109/ICCMA56665.2022.10011608
NS3019,NS2693,doi,OUT,A flexible manufacturing assembly system with deep reinforcement learning,A flexible manufacturing assembly system with deep reinforcement learning,2022,10.1016/j.conengprac.2021.104957
NS3021,NS2695,title_year,OUT,Real-time Monitoring and Optimization of Geothermal Plants,Real-time Monitoring and Optimization of Geothermal Plants,2022,
NS3022,NS2696,doi,OUT,Decision support in productive processes through DES and ABS in the Digital Twin era: a systematic literature review,Decision support in productive processes through DES and ABS in the Digital Twin era: a systematic literature review,2022,10.1080/00207543.2021.1898691
NS3025,NS2698,doi,OUT,Big data provision for digital twins in industry 4.0 logistics processes,Big data provision for digital twins in industry 4.0 logistics processes,2021,10.1109/MetroInd4.0IoT51437.2021.9488507
NS3027,NS2700,doi,OUT,Conceptual foundations and extension of digital twin-based virtual factory to virtual enterprise,Conceptual foundations and extension of digital twin-based virtual factory to virtual enterprise,2022,10.1007/s00170-022-09462-z
NS3029,NS2702,doi,OUT,Digital Twin and Manufacturing Simulation Integrated Platform embedded in cyber-physical system,Digital Twin and Manufacturing Simulation Integrated Platform embedded in cyber-physical system,2021,10.1088/1742-6596/1983/1/012117
NS3030,NS2703,doi,OUT,Synchronized Provable Data Possession Based on Blockchain for Digital Twin,Synchronized Provable Data Possession Based on Blockchain for Digital Twin,2022,10.1109/TIFS.2022.3144869
NS3036,NS2710,doi,OUT,Preparing datasets of surface roughness for constructing big data from the context of smart manufacturing and cognitive computing,Preparing datasets of surface roughness for constructing big data from the context of smart manufacturing and cognitive computing,2021,10.3390/bdcc5040058
NS3037,NS2711,doi,OUT,A Digital Twin Based Approach for Simulation and Emulation of an Automotive Paint Workshop,A Digital Twin Based Approach for Simulation and Emulation of an Automotive Paint Workshop,2021,10.4271/2021-01-0240
NS3040,NS2230,doi,OUT,APPLICATION OF MUNICH AGILE CONCEPT FOR MBSE BASED DEVELOPMENT OF AUTOMATED GUIDED ROBOT BASED ON DIGITAL TWIN-DATA,APPLICATION OF MUNICH AGILE CONCEPT FOR MBSE BASED DEVELOPMENT OF AUTOMATED GUIDED ROBOT BASED ON DIGITAL TWIN-DATA,2023,10.1115/DETC2023110983
NS3048,NS2720,doi,OUT,When digital twin meets network softwarization in the industrial iot: Real-time requirements case study,When digital twin meets network softwarization in the industrial iot: Real-time requirements case study,2021,10.3390/s21248194
NS3049,NS2721,doi,OUT,Vulnerability Evaluation for a Smartphone Digital Twin Workshop under Temporal and Spatial Disruptions,Vulnerability Evaluation for a Smartphone Digital Twin Workshop under Temporal and Spatial Disruptions,2022,10.3390/machines10090752
NS3051,NS2724,doi,OUT,Industry 4.0 in Action: Digitalisation of a Continuous Process Manufacturing for Formulated Products,Industry 4.0 in Action: Digitalisation of a Continuous Process Manufacturing for Formulated Products,2022,10.1016/j.dche.2022.100025
NS3053,NS2726,doi,OUT,Numerical simulation and evaluation of the world's first metal additively manufactured bridge,Numerical simulation and evaluation of the world's first metal additively manufactured bridge,2022,10.1016/j.istruc.2022.06.012
NS3054,NS2727,doi,OUT,A Smart Decision Making System for the Optimization of Manufacturing Systems Maintenance using Digital Twins and Ontologies,A Smart Decision Making System for the Optimization of Manufacturing Systems Maintenance using Digital Twins and Ontologies,2022,10.14569/IJACSA.2022.0130811
NS3056,NS2729,doi,OUT,Generation and evaluation of input values for computational analysis of transport processes within tissue cultures,Generation and evaluation of input values for computational analysis of transport processes within tissue cultures,2022,10.1002/elsc.202100128
NS3058,NS2731,doi,OUT,AUTOMATED GENERATION OF HYBRID PROBABILISTIC RISK MODELS FROM SYSML V2 MODELS OF SOFTWARE-DEFINED MANUFACTURING SYSTEMS,AUTOMATED GENERATION OF HYBRID PROBABILISTIC RISK MODELS FROM SYSML V2 MODELS OF SOFTWARE-DEFINED MANUFACTURING SYSTEMS,2022,10.1115/IMECE2022-95433
NS3059,NS2732,doi,OUT,Digital twin application in the construction industry: A literature review,Digital twin application in the construction industry: A literature review,2021,10.1016/j.jobe.2021.102726
NS3061,NS2734,doi,OUT,Intelligent Small Object Detection for Digital Twin in Smart Manufacturing with Industrial Cyber-Physical Systems,Intelligent Small Object Detection for Digital Twin in Smart Manufacturing with Industrial Cyber-Physical Systems,2022,10.1109/TII.2021.3061419
NS3063,NS2738,doi,OUT,Digital Twin for a Mechatronics Line with Integrated Mobile Robotic Systems,Digital Twin for a Mechatronics Line with Integrated Mobile Robotic Systems,2022,10.1109/ICSTCC55426.2022.9931782
NS3065,NS2261,doi,OUT,An Interactive Digital Twin of a Composite Manufacturing Process for Training Operators via Immersive Technology,An Interactive Digital Twin of a Composite Manufacturing Process for Training Operators via Immersive Technology,2023,10.1007/978-3-031-36004-6_28
NS3067,NS2742,doi,OUT,AR-assisted digital twin-enabled robot collaborative manufacturing system with human-in-the-loop,AR-assisted digital twin-enabled robot collaborative manufacturing system with human-in-the-loop,2022,10.1016/j.rcim.2022.102321
NS3068,NS2743,doi,OUT,Digital Twin framework for material handling and logistics in Manufacturing: Part 1,Digital Twin framework for material handling and logistics in Manufacturing: Part 1,2022,10.1109/CSI54720.2022.9923965
NS3069,NS2744,doi,OUT,Application of a simulation-based digital twin for predicting distributed manufacturing control system performance,Application of a simulation-based digital twin for predicting distributed manufacturing control system performance,2021,10.3390/app11052202
NS3070,NS2745,doi,OUT,Industrial IoT and Long Short-Term Memory Network-Enabled Genetic Indoor-Tracking for Factory Logistics,Industrial IoT and Long Short-Term Memory Network-Enabled Genetic Indoor-Tracking for Factory Logistics,2022,10.1109/TII.2022.3146598
NS3072,NS2747,doi,OUT,Concept of hybrid modeled digital twins and its application for an energy management of manufacturing systems,Concept of hybrid modeled digital twins and its application for an energy management of manufacturing systems,2022,10.1016/j.procir.2022.09.098
NS3073,NS2748,title_year,OUT,SYNCHRONOUS PRODUCTION AND INTRALOGISTICS OF SMART ASSEMBLY CELL LINE UNDER GRADUATION INTELLIGENT MANUFACTURING SYSTEM,SYNCHRONOUS PRODUCTION AND INTRALOGISTICS OF SMART ASSEMBLY CELL LINE UNDER GRADUATION INTELLIGENT MANUFACTURING SYSTEM,2023,
NS3074,NS2266,doi,OUT,Improving Production System Flexibility and Changeability Through Software-Defined Manufacturing,Improving Production System Flexibility and Changeability Through Software-Defined Manufacturing,2023,10.1007/978-3-031-18318-8_70
